domain,has_caa,issue_count,issuewild_count,iodef_count,ca_list
"bouvet.no","true",11,7,1,"amazon.com;comodo.com;comodoca.com;digicert.com; cansignhttpexchanges=yes;fastname.no;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;sectigo.com;ssl.com;trust-provider.com;usertrust.com"
"stavanger.kommune.no","true",3,0,0,"digicert.com;letsencrypt.org;sectigo.com"
"nextgentel.no","true",3,1,1,"digicert.com;letsencrypt.org;“globalsign.com”"
"moller.no","true",7,6,1,"amazon.com;comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;sectigo.com;ssl.com"
"holte.no","true",7,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;geotrust.com;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com;www.digicert.com"
"kontorgiganten.no","true",6,6,0,"awstrust.com;awstrust.com; cansignhttpexchanges=yes;comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"apotekfordeg.no","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"avida.no","true",5,0,1,"amazon.com;buypass.com;globalsign.com;godaddy.com;letsencrypt.org"
"nsm.no","true",6,5,1,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;sectigo.com;ssl.com"
"gibud.no","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"haugesund-sparebank.no","true",1,1,0,"globalsign.com"
"happybytes.no","true",0,1,0,"globalsign.com"
"kryssordkjempen.no","true",1,0,0,"letsencrypt.org"
"rsbank.no","true",3,2,0,"buypass.no;globalsign.com;sectigo.com"
"skuesparebank.no","true",3,2,0,"buypass.no;globalsign.com;sectigo.com"
"totenbanken.no","true",3,2,0,"buypass.no;globalsign.com;sectigo.com"
"xakt.no","true",2,0,0,"digicert.com;letsencrypt.org"
"sortere.no","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"norbits.no","true",2,2,1,"letsencrypt.org;sectigo.com"
"730.no","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"egcloud.no","true",1,1,0,"letsencrypt.org"
"sammen.no","true",2,0,1,"letsencrypt.org;rapidssl.com"
"norwaypost.no","true",1,0,0,"letsencrypt.org"
"nordicchoicehotels.no","true",2,2,1,"buypass.com;letsencrypt.org"
"wintid.no","true",1,0,1,"entrust.net"
"marineshop.no","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"riksrevisjonen.no","true",4,0,0,"buypass.com;digicert.com;godaddy.com;sectigo.com"
"fast.no","true",0,0,0,""
"esunnmore.no","true",2,1,1,"globalsign.com;godaddy.com"
"itxnorge.no","true",0,1,0,"sectigo.com"
"hio.no","true",1,1,1,"harica.gr"
"jotex.no","true",5,2,0,"amazon.com;digicert.com;godaddy.com;letsencrypt.org;pki.goog"
"hafslund.no","true",3,0,0,"buypass.no;digicert.com;letsencrypt.org"
"is.no","true",1,0,0,"letsencrypt.org"
"utrop.no","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"elixir.no","true",1,1,1,"harica.gr"
"riksantikvaren.no","true",0,1,1,"buypass.no"
"anbudstorget.no","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"aktiv.no","true",1,1,0,"globalsign.com"
"homeroom.no","true",4,2,0,"amazon.com;digicert.com;letsencrypt.org;pki.goog"
"ikomm.no","true",5,3,1,"amazon.com;buypass.no;digicert.com;globalsign.com;letsencrypt.org"
"miele.no","true",2,0,0,"awstrust.com;digicert.com"
"skinsecret.no","true",1,0,0,"none"
"aplus.no","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"para.no","true",1,0,0,"letsencrypt.org"
"klarna.no","true",2,2,1,"amazonaws.com;digicert.com"
"berg-hansen.no","true",4,4,1,"digicert.com;godaddy.com;letsencrypt.org;pki.goog"
"reiseguiden.no","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"acossky.no","true",3,0,1,"buypass.no;digicert.com;letsencrypt.org"
"cell.no","true",1,0,0,"letsencrypt.org"
"18.no","true",1,0,0,"letsencrypt.org"
"provisoevent.no","true",3,0,0,"buypass.no;letsencrypt.org;pki.goog"
"troll.no","true",1,0,0,"letsencrypt.org"
"sim.no","true",1,0,0,"letsencrypt.org"
"oy.no","true",1,0,0,"letsencrypt.org"
"mollerbil.no","true",5,5,1,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"srvr.no","true",6,5,1,"buypass.com;comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"papirfly.no","true",3,3,1,"digicert.com;letsencrypt.org;ssl.com"
"unisea.no","true",4,0,0,"globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"cgmmedicalcloud.no","true",1,0,0,"letsencrypt.org"
"inkognito.no","true",2,0,0,"godaddy.com;letsencrypt.org"
"zdata.no","true",4,0,1,"buypass.com;buypass.no;digicert.com;letsencrypt.org"
"myspreadshop.no","true",1,1,0,"letsencrypt.org"
"cat.no","true",1,0,0,"letsencrypt.org"
"dios.no","true",1,0,0,"letsencrypt.org"
"fashiola.no","true",2,0,0,"amazon.com;letsencrypt.org"
"runsafe.no","true",2,0,0,"buypass.no;letsencrypt.org"
"contact.no","true",1,0,0,"letsencrypt.org"
