domain,has_caa,issue_count,issuewild_count,iodef_count,ca_list
"teads.tv","true",4,4,1,"amazon.com;digicert.com;letsencrypt.org;pki.goog"
"zemanta.com","true",7,5,1,"amazon.com;amazonca.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"ameblo.jp","true",5,0,1,"amazon.com;cybertrust.ne.jp;digicert.com;globalsign.com;letsencrypt.org"
"academia.edu","true",3,0,0,"amazon.com;letsencrypt.org;pki.goog"
"recaptcha.net","true",1,0,0,"pki.goog"
"hbr.org","true",7,0,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;letsencrypt.org;sectigo.com"
"azure-devices.net","true",0,0,0,""
"appspot.com","true",1,0,0,"pki.goog"
"onetag-sys.com","true",2,2,0,"digicert.com;letsencrypt.org"
"mercadolivre.com.br","true",2,0,1,"amazon.com;digicert.com"
"figma.com","true",2,0,1,"amazonaws.com;letsencrypt.org"
"airbnb.com","true",1,0,1,"digicert.com"
"onlyfans.com","true",5,5,0,"amazon.com;comodoca.com;digicert.com;letsencrypt.org"
"synology.com","true",5,0,0,"amazon.com;digicert.com;godaddy.com;letsencrypt.org;sectigo.com"
"apnews.com","true",7,6,0,"amazonaws.com;awstrust.com;comodoca.com;digicert.com;entrust.net;letsencrypt.org;pki.goog;ssl.com"
"box.com","true",2,0,0,"digicert.com;www.digicert.com"
"readthedocs.io","true",6,6,0,"amazonaws.com;amazontrust.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"seznam.cz","true",1,0,1,"letsencrypt.org"
"qualtrics.com","true",3,0,0,"amazonaws.com;digicert.com;letsencrypt.org"
"typeform.com","true",3,1,1,"amazon.com;letsencrypt.org;pki.goog"
"globalsign.com","true",2,0,1,"globalsign.com;letsencrypt.org"
"discogs.com","true",7,7,1,"amazon.com;comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"docker.io","true",4,0,1,"amazon.com;comodoca.com;letsencrypt.org;pki.goog"
"bankofamerica.com","true",5,0,0,"amazon.com;digicert.com;pki.goog;sectigo.com;ssl.com"
"openstreetmap.org","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"huffpost.com","true",4,0,1,"amazon.com;digicert.com;globalsign.com;letsencrypt.org"
"hm.com","true",8,0,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;comodoca.com;digicert.com;globalsign.com;letsencrypt.org"
"usgovcloudapi.net","true",0,0,0,""
"ebay.co.uk","true",2,0,1,"comodoca.com;symantec.com"
"biblegateway.com","true",2,0,1,"amazon.com;letsencrypt.org"
"pbs.org","true",5,0,0,"amazon.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"kunluncan.com","true",1,0,0,"globalsign.com"
"mozilla.net","true",6,0,1,"amazon.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"youku.com","true",1,0,0,"globalsign.com"
"chaturbate.com","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"arcgis.com","true",3,2,1,"amazon.com;digicert.com;letsencrypt.org"
"adblockplus.org","true",4,0,0,"digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"fbsbx.com","true",1,0,0,"digicert.com"
"playrix.com","true",6,6,1,"amazon.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"costco.com","true",2,0,0,"certainly.com;digicert.com"
"sedo.com","true",3,0,1,"digicert.com;letsencrypt.org;sectigo.com"
"bol.com","true",6,6,1,"awstrust.com;digicert.com;geotrust.com;globalsign.com;letsencrypt.org;thawte.com"
"onesignal.com","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"nexusmods.com","true",7,6,0,"comodoca.com;digicert.com;globalsign.com;issue ""letsencrypt.org"";letsencrypt.org;pki.goog;ssl.com"
"umbrella.com","true",8,0,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;identrust.com;letsencrypt.org;quovadisglobal.com"
"macys.com","true",1,0,0,"sectigo.com"
"ebay.de","true",2,0,1,"comodoca.com;symantec.com"
"1drv.com","true",3,0,1,"digicert.com;globalsign.com;microsoft.com"
"mercadolibre.com.ar","true",2,0,1,"amazon.com;digicert.com"
"google.co.jp","true",1,0,0,"pki.goog"
"split.io","true",8,0,1,"amazon.com;amazonaws.com;amazontrust.com;aws.amazon.com;awstrust.com;digicert.com;globalsign.com;letsencrypt.org"
"agora.io","true",8,1,0,"amazon.com;digicert.com;godaddy.com;letsencrypt.org;pki.goog;sectigo.com;trust-provider.com;trustasia.com"
"rapid7.com","true",5,4,0,"amazon.com;digicert.com;godaddy.com;letsencrypt.org;pki.goog"
"ancestry.com","true",6,5,0,"amazon.com;comodoca.com;digicert.com;globalsign.com;pki.goog;thawte.com"
"caixa.gov.br","true",7,0,0,"certificados.serpro.gov.br;digicert.com;globalsign.com;sectigo.com;serpro.gov.br;trust-provider.com;usertrust.com"
"microsoftpersonalcontent.com","true",2,0,1,"digicert.com;microsoft.com"
"google.fr","true",1,0,0,"pki.goog"
"sofascore.com","true",6,6,0,"certainly.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"huffingtonpost.com","true",4,0,1,"amazon.com;digicert.com;globalsign.com;letsencrypt.org"
"flipkart.com","true",2,1,0,"globalsign.com;letsencrypt.org"
"app-analytics-services-att.com","true",1,0,0,"pki.goog"
"sapo.pt","true",9,3,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;globalsign.com;godaddy.com;letsencrypt.org;sectigo.com"
"kleinanzeigen.de","true",5,1,1,";amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;sectigo.com"
"meethue.com","true",4,0,1,"amazon.com;digicert.com;letsencrypt.org;pki.goog"
"ecosia.org","true",5,5,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;pki.goog"
"onedrive.com","true",3,0,1,"digicert.com;globalsign.com;microsoft.com"
"tubi.io","true",8,1,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;entrust.net;godaddy.com;letsencrypt.org"
"economist.com","true",7,0,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;godaddy.com;letsencrypt.org;pki.goog"
"aparat.com","true",3,3,0,"certum.pl;digicert.com;letsencrypt.org"
"yandex.com.tr","true",1,1,0,"globalsign.com"
"trendyol.com","true",8,8,0,"comodoca.com;digicert.com;globalsign.com;godaddy.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"ultimate-guitar.com","true",6,5,0,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"google.es","true",1,0,0,"pki.goog"
"stackexchange.com","true",6,6,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"opera-api.com","true",3,2,1,"digicert.com;letsencrypt.org;trust-provider.com"
"msftauth.net","true",0,0,0,""
"google.ca","true",1,0,0,"pki.goog"
"odoo.com","true",1,1,1,"letsencrypt.org"
"idnes.cz","true",2,0,1,"letsencrypt.org;sectigo.com"
"mercadolibre.com.mx","true",2,0,1,"amazon.com;digicert.com"
"faphouse.com","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"skroutz.gr","true",4,2,1,"comodoca.com;digicert.com;geotrust.com;letsencrypt.org;sectigo.com"
"translate.goog","true",1,0,0,"pki.goog"
"clarin.com","true",5,3,1,"amazon.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"fedoraproject.org","true",3,2,1,"amazon.com;digicert.com;letsencrypt.org"
"mozgcp.net","true",2,0,1,"digicert.com;letsencrypt.org"
"verizon.com","true",3,0,0,"amazon.com;digicert.com;letsencrypt.org"
"lichess.org","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"cookpad.com","true",5,4,0,"amazonaws.com;certainly.com;digicert.com;globalsign.com;letsencrypt.org"
"bet365.com","true",2,0,0,"digicert.com;pki.goog"
"elconfidencial.com","true",7,7,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;globalsign.com;letsencrypt.org"
"it.com","true",12,5,0,"amazon.com;comodoca.com;digicert.com;globalsign.com;godaddy.com;letsencrypt.org;microsoft.com;pki.apple.com;pki.goog;sectigo.com;ssl.com;web.com"
"usnews.com","true",10,0,1,"akamai.com;amazonaws.com;digicert.com;letsencrypt.org;networksolutions.com;pki.goog;sectigo.com;trust-provider.com;usertrust.com;web.com"
"rule34.xxx","true",6,6,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"lequipe.fr","true",5,0,0,"amazon.com;digicert.com;globalsign.com;letsencrypt.org;sectigo.com"
"prom.ua","true",5,0,0,"amazon.com;comodoca.com;digicert.com;letsencrypt.org;sectigo.com"
"cdiscount.com","true",4,3,1,"comodoca.com;digicert.com;globalsign.com;sectigo.com"
"yimg.com","true",2,0,1,"digicert.com;globalsign.com"
"tgju.org","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"mundodeportivo.com","true",5,1,0,";amazon.com;certainly.com;comodoca.com;digicert.com;letsencrypt.org"
"nubank.com.br","true",5,5,1,"amazon.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"ixl.com","true",6,6,0,"amazon.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"asos.com","true",3,3,1,"amazonaws.com;digicert.com;sectigo.com"
"akismet.com","true",1,0,0,"letsencrypt.org"
"googleapis.cn","true",1,0,0,"pki.goog"
"actu.fr","true",8,9,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
