domain,has_caa,issue_count,issuewild_count,iodef_count,ca_list
"minid.no","true",4,0,1,"buypass.no;digicert.com;letsencrypt.org;sectigo.com"
"optimalprint.no","true",5,5,0,"amazonaws.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"webfokus.no","true",1,0,1,"letsencrypt.org"
"frende.no","true",4,0,1,"Digicert.com;awstrust.com;comodoca.com;letsencrypt.org"
"eiendomsmegler1.no","true",3,3,1,"amazonaws.com;letsencrypt.org;sectigo.com"
"nuug.no","true",1,0,1,"letsencrypt.org"
"drlinux.no","true",1,0,0,"letsencrypt.org"
"kondomeriet.no","true",4,0,0,"amazon.com;cloudflare.com;letsencrypt.org;sectigo.com"
"gastroplanner.no","true",1,0,0,"letsencrypt.org"
"eika.no","true",5,4,0,"buypass.no;digicert.com;geotrust.com;globalsign.com;sectigo.com"
"visa.no","true",0,0,1,""
"hivolda.no","true",3,1,1,"harica.gr;letsencrypt.org;sectigo.com"
"nersc.no","true",3,2,1,"globalsign.com;letsencrypt.org;sectigo.com"
"hioa.no","true",1,1,1,"harica.gr"
"skittfiske.no","true",6,5,0,"amazon.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"jotex.no","true",5,2,0,"amazon.com;digicert.com;godaddy.com;letsencrypt.org;pki.goog"
"homeroom.no","true",4,2,0,"amazon.com;digicert.com;letsencrypt.org;pki.goog"
"ksat.no","true",3,0,0,"harica.gr;letsencrypt.org;pki.goog"
"reseptformidleren.no","true",2,0,0,"buypass.no;letsencrypt.org"
"ravn.no","true",1,1,1,"letsencrypt.org"
"webgate.no","true",6,5,1,"comodoca.com;digicert.com;godaddy.com;letsencrypt.org;pki.goog;ssl.com"
"abcmedia.no","true",1,0,0,"letsencrypt.org"
"sticos.no","true",6,6,1,"buypass.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"animalia.no","true",4,2,1,"buypass.no;digicert.com;letsencrypt.org;pki.goog"
"com4.no","true",3,2,1,"digicert.com;letsencrypt.org;pki.goog"
"nasjonaleturistveger.no","true",3,1,0,";globalsign.com;letsencrypt.org;pki.goog"
"emp-shop.no","true",8,7,1,";amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;letsencrypt.org;sectigo.com"
"folio.no","true",2,0,0,"letsencrypt.org;pki.goog"
"pluto.no","true",4,1,0,"buypass.com;digicert.com;letsencrypt.org;sectigo.com"
