domain,has_caa,issue_count,issuewild_count,iodef_count,ca_list
"whats-on-netflix.com","true",6,5,0,"amazon.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"unocha.org","true",7,7,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;godaddy.com;letsencrypt.org;sectigo.com"
"springsource.org","true",6,6,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"har.com","true",5,0,0,"amazon.com;comodoca.com;digicert.com;globalsign.com;letsencrypt.org"
"hhcdn.ru","true",2,0,0,"globalsign.com;letsencrypt.org"
"visaonline.com","true",0,0,1,""
"msg.com","true",9,5,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;geotrust.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"wtwco.com","true",4,0,0,"amazonaws.com;digicert.com;globalsign.com;letsencrypt.org"
"savvymoney.com","true",13,9,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;comodoca.com;digicert.com;globalsign.com;godaddy.com;letsencrypt.org;microsoft.com;pki.goog;sectigo.com;ssl.com"
"transfermarkt.world","true",1,0,0,"letsencrypt.org"
"personalizationmall.com","true",3,0,0,"digicert.com;identrust.com;letsencrypt.org"
"liveomek.com","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"putty.org","true",3,0,0,"amazon.com;letsencrypt.org;sectigo.com"
"tablecheck.com","true",7,7,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;buypass.com;letsencrypt.org;sectigo.com"
"otomatis.vip","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"sb24.ir","true",2,2,0,"certum.pl;letsencrypt.org"
"neo4j.com","true",12,0,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;globalsign.com;godaddy.com;letsencrypt.org;pki.goog;sectigo.com;starfieldtech.com"
"schulserver.de","true",1,1,0,"letsencrypt.org"
"guilded.gg","true",2,0,0,"amazon.com;letsencrypt.org"
"wdesk.com","true",3,0,0,"amazon.com;digicert.com;pki.goog"
"nixos.org","true",1,1,1,"letsencrypt.org"
"thenewhumanitarian.org","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"jamesedition.com","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"gianteagle.com","true",6,0,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;entrust.net"
"bgu.ac.il","true",9,5,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;comodo.com;digicert.com;harica.gr;letsencrypt.org;sectigo.com"
"vevida.net","true",2,0,0,"letsencrypt.org;sectigo.com"
"yahooinc.com","true",4,0,1,"digicert.com;globalsign.com;pki.goog;sectigo.com"
"analyticsvidhya.com","true",5,6,0,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"netmums.com","true",6,6,0,"amazon.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"stackoverflow.co","true",3,3,1,"comodoca.com;digicert.com;letsencrypt.org"
"shipspotting.com","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"ing.be","true",2,2,1,"identrust.com;swisssign.com"
"mtn.cm","true",4,0,1,"digicert.com;entrust.net;letsencrypt.org;sectigo.com"
"smartbill.ro","true",3,0,1,"amazon.com;letsencrypt.org;sectigo.com"
"safenames.net","true",7,7,0,"digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"renderforest.com","true",1,0,0,"sectigo.com"
"worldline-solutions.com","true",10,10,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com;swisssign.com"
"bsu.edu","true",6,6,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;letsencrypt.org;sectigo.com"
"home.saxo","true",3,1,1,"buypass.com;digicert.com;globalsign.com"
"yousendit.com","true",2,1,0,"amazonaws.com;sectigo.com"
"counter-strike.net","true",2,0,1,"digicert.com;letsencrypt.org"
"hims.com","true",9,0,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;cloudflare.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog"
"steamgames.com","true",2,0,1,"digicert.com;letsencrypt.org"
"1e100cdn.net","true",1,0,0,"pki.goog"
"studocu.vn","true",3,0,1,"amazon.com;letsencrypt.org;pki.goog"
"kingston.ac.uk","true",3,2,0,"amazonaws.com;digicert.com;sectigo.com"
"transfermarkt.fr","true",1,0,0,"letsencrypt.org"
"hawaiianairlines.com","true",4,5,0,"amazon.com;digicert.com;entrust.net;letsencrypt.org;sectigo.com"
"wish.org","true",0,3,0,"amazon.com;digicert.com;letsencrypt.org"
"bluehost.in","true",5,5,0,"amazon.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog"
"allsaints.com","true",0,0,3,""
"pna.gov.ph","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
