domain,has_caa,issue_count,issuewild_count,iodef_count,ca_list
"fastmail.com","true",4,4,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes"
"egress.com","true",4,0,0,"amazon.com;digicert.com;letsencrypt.org;sectigo.com"
"barracudacentral.org","true",1,1,1,"amazon.com"
"intechopen.com","true",7,7,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;comodoca.com;letsencrypt.org;sectigo.com"
"homeaffairs.gov.au","true",2,1,0,"amazonaws.com;digicert.com"
"eurointegration.com.ua","true",6,5,1,"amazon.com;comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"xboxab.com","true",0,0,1,""
"pizzahut.com","true",4,0,1,"amazon.com;letsencrypt.org;sectigo.com;www.digicert.com"
"milb.com","true",5,1,1,"amazon.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"holafly.com","true",6,6,0,"certainly.com;comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"zabbix.com","true",7,6,1,"amazon.com;comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;sectigo.com;ssl.com"
"uni-muenster.de","true",3,1,1,"harica.gr;pki.dfn.de;telesec.de"
"viasat.io","true",9,0,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;entrust.net;letsencrypt.org;pki.goog;sectigo.com"
"cibc.com","true",4,2,1,"amazon.com;digicert.com;letsencrypt.org;sectigo.com"
"gaijinent.com","true",2,0,0,"digicert.com;letsencrypt.org"
"bolavip.com","true",6,6,0,"amazon.com;comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"tensor.ru","true",1,1,0,"globalsign.com"
"zippia.com","true",7,0,0,";;amazon.com;amazonaws.com;amazontrust.com;awstrust.com;letsencrypt.org;sectigo.com"
"gravitational.io","true",6,6,1,"amazonaws.com;comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"quip.com","true",1,0,0,"amazon.com"
"active24.cz","true",3,2,1,"letsencrypt.org;sectigo.com;thawte.com"
"twibbonize.com","true",9,4,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"programme-television.org","true",5,2,0,"amazon.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"sme.sk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"amnew.net","true",1,0,0,"letsencrypt.org"
"uptimerobot.com","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"sheffield.ac.uk","true",6,2,1,"amazon.com;digicert.com;godaddy.com;letsencrypt.org;pki.goog;sectigo.com"
"pp.one","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"reactjs.org","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"barclays.co.uk","true",3,1,1,";;digicert.com;entrust.net;quovadisglobal.com"
"olm.vn","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"ing.com","true",3,2,1,"identrust.com;sectigo.com;swisssign.com"
"bet365.gr","true",2,0,0,"digicert.com;pki.goog"
"cortana.ai","true",3,0,0,"digicert.com;globalsign.com;microsoft.com"
"imedia.cz","true",1,0,1,"letsencrypt.org"
"idexx.com","true",4,4,0,"amazon.com;letsencrypt.org;pki.goog;sectigo.com"
"ae.com","true",6,0,1,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"technolutions.net","true",3,0,0,"amazon.com;digicert.com;letsencrypt.org"
"cosmicscans.asia","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"microsoftonline.cn","true",2,0,1,"digicert.com;microsoft.com"
"ssc.gov.in","true",1,1,0,"globalsign.com"
"f-droid.org","true",2,0,2,"letsencrypt.org; validationmethods=http-01;pki.goog"
"mist.com","true",4,0,1,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org"
"librarything.com","true",5,9,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"pythonhosted.org","true",3,0,1,"amazon.com;globalsign.com;letsencrypt.org"
"sezane.com","true",7,0,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;globalsign.com;letsencrypt.org"
"superbet.pl","true",7,6,0,"amazon.com;certainly.com;comodoca.com;digicert.com;letsencrypt.org;rapidssl.com;sectigo.com"
"readingplus.com","true",9,9,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
